taxid	has_assembly	has_annotation	has_reads	genome_size	gc_content
48534	0	0	1		
48537	0	0	1		
48545	1	0	1	316865383	35.5
48552	0	0	1		
48555	0	0	1		
48560	1	1	1	2607832873	41.5
48561	1	1	1	50809076	47.5
48563	1	1	1	47496138	47
48567	0	0	1		
48568	1	1	1	94611779	46.5
48569	1	1	1	62784544	46
48571	0	0	1		
48572	0	0	1		
48574	1	1	1	79746074	48
48577	0	0	1		
48578	1	1	1	61993750	48
48579	1	1	1	55323552	48
48581	0	0	1		
48582	0	0	1		
48584	0	0	1		
48586	1	1	1	64971567	47.5
48587	1	1	1	57660940	47
48588	1	1	1	114207342	47
48589	1	1	1	53063458	47.5
48592	1	1	1	64862609	47
48593	1	1	1	42341223	48
48668	1	1	1	1100179043	39
48676	1	0	0	1230301079	42
48681	1	1	1	1218519395	42.5
48683	0	0	1		
48684	0	0	1		
48685	1	0	0	1264461312	42
48691	0	0	1		
48692	1	0	0	14272956	50
48695	0	0	1		
48697	1	1	0	35646826	47.5
48698	1	1	1	748923461	39
48699	1	1	1	815144743	39
48701	1	1	1	801711499	39
48702	1	0	0	810673596	39.5
48703	1	1	1	34474293	52
48706	1	0	1	298477119	36
48708	1	1	1	2683375131	41.5
48709	1	1	1	313497531	36.5
48710	1	1	1	303958415	36
48711	1	0	0	273689038	36
48712	1	0	1	254308816	36
48718	1	0	0	259760144	40
48723	1	1	0	2011747776	41
48732	0	0	1		
48735	0	0	1		
48744	1	1	1	2828744367	42
48745	1	1	1	2999082157	42
48752	1	0	0	2671072510	41.5
48753	0	0	1		
48767	0	0	1		
48771	0	0	1		
48773	1	1	1	800977396	37
48776	0	0	1		
48778	0	0	1		
48799	1	0	0	89886140	31.5
48802	0	0	1		
48809	0	0	1		
48820	0	0	1		
48822	0	0	1		
48849	1	1	1	1310114252	44
48850	1	1	1	3849374830	39.5
48852	1	0	1	6054613729	38.5
48864	1	0	0	93724474	37
48865	1	1	1	52791411	46.5
48872	0	0	1		
48874	0	0	1		
48883	1	1	1	1065292181	41.5
48884	0	0	1		
48888	0	0	1		
48890	0	0	1		
48891	1	1	1	1251116877	42.5
48895	1	1	1	1223814010	43
48897	0	0	1		
48909	0	0	1		
48913	1	0	0	780857085	42.5
48915	1	1	1	788392964	42
48924	1	0	1	938253710	34
48942	0	0	1		
48970	0	0	1		
48986	0	0	1		
49012	1	1	1	20280126	55
49019	0	0	1		
49024	0	0	1		
49025	0	0	1		
49034	0	0	1		
49036	0	0	1		
49045	0	0	1		
49054	0	0	1		
49078	0	0	1		
49087	1	0	1	2681849960	30.5
49105	0	0	1		
49107	0	0	1		
49121	0	0	1		
49126	0	0	1		
49140	0	0	1		
49153	0	0	1		
49155	0	0	1		
49158	0	0	1		
49161	0	0	1		
49163	0	0	1		
49164	0	0	1		
49168	1	1	1	744477848	41
49169	1	0	1	552334034	39
49170	0	0	1		
49174	0	0	1		
49179	1	0	0	190155294	37.5
49198	1	0	1	951196948	33.5
49202	0	0	1		
49204	0	0	1		
49205	0	0	1		
49212	1	1	1	366829132	37
49224	1	0	1	42679940	46.5
49225	0	0	1		
49227	0	0	1		
49237	0	0	1		
49238	0	0	1		
49240	1	0	1	6593728	39.5
49246	0	0	1		
49249	0	0	1		
49252	0	0	1		
49258	0	0	1		
49260	1	0	1	306494182	44.5
49265	1	0	1	670367849	43
49266	1	0	1	1508024975	48
49290	1	0	1	237444319	36
49291	1	1	1	253953210	35
49294	0	0	1		
49296	1	1	1	187946950	34.5
49300	0	0	1		
49314	1	0	0	1137385568	34.5
49316	0	0	1		
49317	0	0	1		
49321	1	0	0	12005205	42
49323	1	0	0	15581100	36
49324	1	0	0	12587133	40.5
49325	1	0	0	10213235	54.5
49327	1	0	0	11946603	47
49328	1	0	0	9248256	43.5
49329	1	0	0	12493498	36
49330	1	0	0	11475802	40.5
49331	1	0	0	9355296	49.5
49332	1	0	0	12266221	43.5
49333	1	0	0	12643935	50.5
49334	1	0	1	10714862	40
49335	1	0	0	10193280	53.5
49336	1	0	0	9962901	45.5
49369	1	1	1	699903961	37
49373	0	0	1		
49376	0	0	1		
49380	0	0	1		
49381	0	0	1		
49383	0	0	1		
49389	0	0	1		
49390	1	1	1	672383427	37.5
49442	0	0	1		
49445	0	0	1		
49451	1	1	1	2365682703	40
49452	0	0	1		
49454	0	0	1		
49455	0	0	1		
49460	0	0	1		
49464	0	0	1		
49465	0	0	1		
49467	0	0	1		
49469	0	0	1		
49470	0	0	1		
49482	1	0	0	458628814	46
49489	0	0	1		
49490	0	0	1		
49495	1	1	1	7462456809	38.5
49509	0	0	1		
49510	0	0	1		
49511	1	0	1	447704914	37.5
49518	0	0	1		
49523	0	0	1		
49541	0	0	1		
49553	0	0	1		
49556	1	0	1	1278511736	33
49563	0	0	1		
49569	1	0	0	43565630	51
49576	1	0	1	551348505	34
49598	0	0	1		
49614	1	1	1	724172888	36
49618	0	0	1		
49619	0	0	1		
49622	1	0	1	464682895	39.5
49624	0	0	1		
49626	0	0	1		
49627	0	0	1		
49628	1	0	1	647120586	41
49642	0	0	1		
49664	0	0	1		
49666	0	0	1		
49668	0	0	1		
49669	0	0	1		
49680	0	0	1		
49681	1	0	1	969908229	35
49683	0	0	1		
49684	0	0	1		
49711	0	0	1		
49713	0	0	1		
49724	0	0	1		
49762	0	0	1		
49764	0	0	1		
49785	0	0	1		
49786	1	0	1	1594960029	45.5
49801	1	0	1	329325136	35.5
49817	0	0	1		
49827	1	0	1	415225175	35.5
49828	1	0	1	1137254848	34.5
49829	1	0	0	6790157359	38.5
49830	0	0	1		
49839	0	0	1		
49840	1	0	1	2074833482	37.5
49857	1	0	0	973503479	35.5
49858	0	0	1		
49872	0	0	1		
49874	0	0	1		
49875	0	0	1		
49877	0	0	1		
49879	0	0	1		
49889	0	0	1		
49890	0	0	1		
49927	1	0	0	2025024129	35.5
49933	0	0	1		
49956	0	0	1		
49969	1	1	1	49454325	49.5
49980	0	0	1		
49984	1	1	1	891563074	36.5
49992	1	0	1	338733895	39
49994	0	0	1		
49998	0	0	1		
50000	1	0	0	828727520	38.5
50001	1	0	0	3161639272	39
50002	1	0	1	836733871	38
50003	1	0	1	670239117	39.5
50005	1	0	0	809482135	37.5
50023	1	1	1	83967451	31.5
50024	0	0	1		
50026	0	0	1		
50028	0	0	1		
50030	0	0	1		
50032	0	0	1		
50033	1	0	0	183787676	41.5
50041	0	0	1		
50047	0	0	1		
50053	0	0	1		
50054	1	1	1	781270316	28
50148	0	0	1		
50174	0	0	1		
50179	0	0	1		
50181	0	0	1		
50182	0	0	1		
50187	0	0	1		
50189	0	0	1		
50191	0	0	1		
50193	0	0	1		
50196	0	0	1		
50203	0	0	1		
50212	0	0	1		
50219	0	0	1		
50225	0	0	1		
50236	0	0	1		
50240	0	0	1		
50243	0	0	1		
50246	0	0	1		
50250	1	0	1	1184644788	43.5
50251	1	1	1	1020783426	41.5
50260	1	0	0	11093440	49
50262	1	0	0	12862250	35.5
50263	1	0	0	8619178	44.5
50265	1	0	0	11947147	45
50267	1	0	0	14069924	35
50271	0	0	1		
50273	1	1	1	724557807	34.5
50278	1	0	1	889470648	33
50285	0	0	1		
50298	0	0	1		
50305	0	0	1		
50308	0	0	1		
50331	0	0	1		
50341	0	0	1		
50343	0	0	1		
50346	1	0	1	70889646	45
50351	1	0	1	785333011	42.5
50362	0	0	1		
50364	0	0	1		
50365	1	0	1	1311784712	43.5
50367	1	0	0	1179659351	41.5
50376	1	1	0	45212240	46
50381	1	0	0	50649296	49
50386	0	0	1		
50387	1	1	1	1742964013	33.5
50389	0	0	1		
50390	1	1	1	2533404242	33
50392	1	0	0	1231940710	42.5
50399	0	0	1		
50402	1	1	1	1219859583	42
50415	1	0	1	902550592	35.5
50417	1	1	1	975359695	36.5
50425	0	0	1		
50426	1	0	1	930916280	35.5
50429	1	1	1	800501040	39.5
50434	0	0	1		
50452	1	1	1	311642060	37
50458	0	0	1		
50459	1	1	1	246246791	38
50461	1	0	1	345047775	35
50462	1	1	1	252962016	36.5
50463	1	1	1	204548907	35.5
50469	0	0	1		
50471	0	0	1		
50475	0	0	1		
50499	0	0	1		
50501	0	0	1		
50507	0	0	1		
50508	0	0	1		
50510	0	0	1		
50511	0	0	1		
50518	0	0	1		
50526	1	0	1	72105243	23.5
50543	1	0	1	919777820	36
50544	0	0	1		
50550	1	0	0	12078284	36
50557	0	0	1		
50586	1	0	1	3799075801	36.5
50589	1	0	0	282525989	24.5
50593	1	0	1	765650454	42
50595	1	0	0	794851385	42
50603	1	1	1	464211857	31
50612	1	0	1	2517612418	43.5
50613	0	0	1		
50628	0	0	1		
50650	1	0	1	599956567	39
50656	0	0	1		
50730	1	1	1	40378121	45.5
50731	1	0	1	793674614	41
50733	0	0	1		
50735	0	0	1		
50745	1	0	0	239642140	45
50760	0	0	1		
50764	0	0	1		
50765	1	0	1	1791703142	37.5
50767	0	0	1		
50768	1	0	1	1288984070	38
50769	0	0	1		
50790	1	0	1	910763285	41.5
50804	0	0	1		
50806	0	0	1		
50810	0	0	1		
50878	0	0	1		
50897	0	0	1		
50926	1	1	1	48119181	47
50943	1	1	1	35063374	45
50954	1	1	1	2080972333	42
50956	1	1	1	128319586	29
50959	0	0	1		
50990	1	1	1	45069463	49
50997	0	0	1		
51004	0	0	1		
51006	0	0	1		
51011	0	0	1		
51014	1	1	1	2293600955	42.5
51016	0	0	1		
51022	1	1	0	332875813	42.5
51024	0	0	1		
51028	1	1	0	150050672	32.5
51029	1	0	1	157978452	36.5
51031	1	1	1	244075060	40
51040	0	0	1		
51052	0	0	1		
51056	1	1	1	551155651	39.5
51060	0	0	1		
51061	1	1	1	576510620	39
51062	1	1	1	555325279	39
51070	0	0	1		
51073	0	0	1		
51074	0	0	1		
51089	0	0	1		
51096	0	0	1		
51107	0	0	1		
51121	1	0	1	1238081721	37
51139	0	0	1		
51154	1	0	1	2640067814	42.5
51156	1	1	0	47765811	46
51159	1	0	0	224792979	40.5
51191	1	0	0	1911280145	41.5
51208	0	0	1		
51221	1	0	0	142068211	44
51239	1	1	1	2203635484	31
51240	1	1	1	650478281	36
51249	0	0	1		
51255	1	0	1	793238959	36.5
51259	0	0	1		
51261	1	0	0	2000484593	38
51268	0	0	1		
51269	0	0	1		
51276	0	0	1		
51277	0	0	1		
51279	0	0	1		
51284	1	0	0	61124938	43
51298	1	1	1	2294472406	43
51304	0	0	1		
51307	0	0	1		
51314	1	1	0	66890165	48
51315	1	1	1	55007932	51
51316	1	1	0	67371608	45.5
51322	0	0	1		
51324	0	0	1		
51328	0	0	1		
51329	0	0	1		
51337	1	1	1	2863848715	42
51338	1	1	1	4167116470	40
51342	1	0	0	3005535537	40.5
51346	1	0	0	2815014629	41.5
51349	1	0	1	20296703	52
51350	1	0	1	427709486	37.5
51351	1	0	1	434602531	37.5
51355	1	0	0	1378187165	45
51356	0	0	1		
51387	0	0	1		
51432	0	0	1		
51438	0	0	1		
51453	1	0	1	35131453	51
51466	0	0	1		
51475	1	0	1	575945022	36.5
51492	0	0	1		
51498	0	0	1		
51500	0	0	1		
51501	1	0	1	20168172258	42.5
51511	1	0	1	587352817	37
51522	1	0	1	153824209	35
51541	1	0	1	7729436	23
51543	1	1	1	206867283	30
51549	1	1	1	1228852188	39
51550	1	0	1	67550755	33.5
51562	1	0	0	646914198	38.5
51563	1	0	0	667929605	38.5
51564	1	1	0	19806242	47
51565	1	1	0	18611625	61.5
51567	1	1	0	29072376	51.5
51576	1	1	0	19986793	50
51582	1	0	0	29374555	50
51604	0	0	1		
51605	1	1	0	147238293	41.5
51620	1	0	0	12611320	30.5
51622	1	1	0	1155797846	32
51627	1	0	0	1567965420	42.5
51631	1	1	1	2409828303	42.5
51637	1	1	1	30830598	36.5
51641	1	1	1	47458118	24.5
51650	1	1	1	298370359	41.5
51654	0	0	1		
51655	1	1	1	393454548	
51656	1	0	0	10746162	41.5
51657	1	0	0	10889885	39
51658	1	0	0	9854002	41
51660	1	0	0	10988332	37
51683	1	0	0	141916335	59
51694	0	0	1		
51695	1	1	1	129236421	66
51698	0	0	1		
51700	0	0	1		
51704	0	0	1		
51706	0	0	1		
51707	1	0	1	140837241	61
51709	0	0	1		
51710	0	0	1		
51712	0	0	1		
51714	1	1	1	141009466	53
51715	0	0	1		
51717	0	0	1		
51718	0	0	1		
51720	0	0	1		
51721	0	0	1		
51722	0	0	1		
51728	0	0	1		
51729	0	0	1		
51731	0	0	1		
51750	0	0	1		
51751	0	0	1		
51754	0	0	1		
51769	1	0	1	400604393	38.5
51772	0	0	1		
51773	0	0	1		
51791	1	0	1	686586522	40.5
51811	1	1	1	2807113356	35
51816	1	0	0	332905140	38.5
51823	0	0	1		
51832	0	0	1		
51844	1	0	0	1682758474	40.5
51846	0	0	1		
51853	1	1	1	1530810380	41
51858	1	0	1	1804921757	42
51861	1	0	0	1504169967	40.5
51864	0	0	1		
51879	0	0	1		
51883	0	0	1		
51898	1	0	0	1179334003	42
51900	1	0	0	1105970761	42
51902	1	0	0	1092480392	41.5
51904	1	0	0	1185871534	42
51906	1	1	0	1366127126	43.5
51908	1	0	0	1095151660	42
51910	1	0	0	1158211774	42
51912	1	0	0	34125701	49.5
51913	1	0	0	14931499	38
51914	1	0	0	10225337	41
51915	1	1	1	19113864	49.5
51917	1	0	0	12912994	35.5
51918	1	0	0	11325083	46.5
51920	1	0	0	13544540	38
51921	1	0	0	12801439	35
51922	1	0	0	12408741	37.5
51923	1	0	0	14618143	42
51924	1	0	0	13129816	38.5
51925	1	0	0	15693392	39.5
51926	1	0	0	13650150	34.5
51927	1	0	0	12149879	41
51930	1	0	0	9109776	45.5
51932	1	0	0	12128177	39.5
51933	1	0	0	15332099	34
51934	1	0	0	11653359	35
51938	1	0	0	317029579	40
51948	0	0	1		
51950	1	0	1	3493380730	42
51953	1	1	1	1841922575	38.5
51966	0	0	1		
51971	0	0	1		
51987	0	0	1		
51991	0	0	1		
51996	1	0	1	691852649	41
52000	1	0	1	186593305	31
52035	0	0	1		
52039	0	0	1		
52054	0	0	1		
52057	0	0	1		
52061	0	0	1		
52066	1	0	1	121603157	46.5
52067	1	0	1	111634200	40.5
52096	1	0	0	1320107758	43
52097	1	0	1	733966204	43
52099	1	0	1	1086385791	43
52100	1	0	1	16117580045	47
52101	1	0	0	612791514	43.5
52102	1	0	0	1352948324	43
52103	1	0	0	1114886111	43
52104	1	0	0	778593541	43.5
52106	1	0	0	582606778	43.5
52107	1	0	0	788650360	43
52108	1	0	0	1118184928	43
52113	1	1	1	3442403058	42.5
52117	0	0	1		
52124	1	0	1	1195518234	42
52139	0	0	1		
52150	0	0	1		
52152	0	0	1		
52153	0	0	1		
52155	0	0	1		
52156	0	0	1		
52158	0	0	1		
52163	0	0	1		
52172	0	0	1		
52180	0	0	1		
52191	0	0	1		
52224	1	0	1	2189995079	45
52230	0	0	1		
52231	1	0	0	2538092617	41
52232	1	0	0	2691612091	41
52237	1	1	1	1506564722	40.5
52239	1	1	1	1026205435	42
52247	1	1	0	16930831	35
52248	1	0	0	11807158	28.5
52249	1	0	0	9281073	42.5
52252	1	0	0	11457544	38.5
52253	1	0	0	15530287	32
52254	1	0	0	12104912	35.5
52255	1	0	0	12846735	31
52256	1	0	0	23577132	26.5
52273	0	0	1		
52283	1	1	1	57283228	33
52299	1	0	1	571098892	39
52312	0	0	1		
52344	1	0	1	424362887	37
52360	0	0	1		
52363	0	0	1		
52372	0	0	1		
52375	1	0	1	2365201850	36
52383	0	0	1		
52396	0	0	1		
52410	1	0	0	1181802826	41.5
52451	0	0	1		
52462	0	0	1		
52470	0	0	1		
52471	0	0	1		
52491	0	0	1		
52517	0	0	1		
52518	1	0	1	1324827894	38
52523	0	0	1		
52531	0	0	1		
52545	1	0	1	909016761	44
52548	1	0	0	108460286	40
52555	0	0	1		
52570	0	0	1		
52577	1	1	0	1901839624	40.5
52580	1	0	1	495047389	41.5
52586	1	1	1	80917019	40
52609	1	0	0	1161135955	42.5
52612	1	0	0	1628352544	39
52617	1	0	1	1601185401	37.5
52620	1	0	0	907194594	38.5
52622	1	1	0	1016620075	42
52631	0	0	1		
52638	0	0	1		
52639	0	0	1		
52641	0	0	1		
52643	0	0	1		
52644	1	1	0	1178409481	41.5
52645	1	0	0	1211516626	41.5
52647	1	0	0	1175967700	42
52649	1	0	0	1198605342	41.5
52650	0	0	1		
52653	1	0	1	868348903	41.5
52654	0	0	1		
52664	1	0	1	669774067	40
52668	0	0	1		
52670	1	1	1	866963281	39.5
52672	1	0	0	1062349731	40.5
52674	1	0	0	1320675908	39.5
52677	0	0	1		
52679	0	0	1		
52706	1	0	0	525283493	39.5
52714	0	0	1		
52719	1	0	0	335018599	33
52734	1	1	1	305558315	25.5
52775	1	1	1	1240662048	42
52776	1	0	0	1214246433	42
52777	1	1	0	1239415939	42
52778	1	0	0	1223238472	42
52785	1	0	0	967384837	50.5
52788	1	0	0	1218421240	42
52792	1	0	0	1077500843	41.5
52793	1	0	1	909750324	36
52804	0	0	1		
52805	0	0	1		
52806	0	0	1		
52816	0	0	1		
52818	0	0	1		
52822	0	0	1		
52823	1	0	1	197277187	35
52824	1	1	1	1086987601	37
52830	1	0	1	6898919498	45.5
52833	0	0	1		
52835	0	0	1		
52838	1	1	1	492775286	38
52853	1	0	1	665278925	38
52862	0	0	1		
52871	0	0	1		
52874	0	0	1		
52876	0	0	1		
52880	0	0	1		
52881	1	0	0	88820417	38
52883	1	1	0	44693606	45.5
52888	0	0	1		
52904	1	1	1	587187767	43.5
52914	0	0	1		
52916	0	0	1		
52918	1	0	0	4073218234	39.5
52922	0	0	1		
52928	0	0	1		
52942	0	0	1		
52945	0	0	1		
52949	0	0	1		
52950	0	0	1		
52954	1	0	1	720832011	40.5
52956	1	0	1	694763626	40.5
52957	1	0	0	714771393	40.5
52960	0	0	1		
52965	0	0	1		
52969	1	1	1	1252977927	48.5
52983	1	0	1	270844412	37.5
52988	1	0	1	242520537	38.5
53002	0	0	1		
53005	1	0	1	824432276	37.5
53007	0	0	1		
53011	1	0	1	374411614	37
53022	0	0	1		
53035	1	0	1	221188115	41
53036	1	1	1	395135179	36.5
53039	0	0	1		
53041	0	0	1		
53042	0	0	1		
53043	0	0	1		
53045	0	0	1		
53046	0	0	1		
53047	0	0	1		
53049	0	0	1		
53050	0	0	1		
53052	0	0	1		
53053	0	0	1		
53063	0	0	1		
53064	0	0	1		
53069	0	0	1		
53071	0	0	1		
53075	0	0	1		
53078	0	0	1		
53081	0	0	1		
53083	0	0	1		
53093	0	0	1		
53094	0	0	1		
53103	0	0	1		
53106	0	0	1		
53108	0	0	1		
53133	0	0	1		
53146	0	0	1		
53153	0	0	1		
53156	0	0	1		
53159	0	0	1		
53160	1	1	1	521588801	35.5
53161	0	0	1		
53163	0	0	1		
53164	1	0	1	581106170	36.5
53169	1	0	1	327661284	33.5
53173	0	0	1		
53176	0	0	1		
53178	1	0	1	1035126113	39
53205	0	0	1		
53206	0	0	1		
53222	1	0	1	588328761	36.5
53225	1	0	1	435543761	34
53227	0	0	1		
53229	0	0	1		
53230	0	0	1		
53231	0	0	1		
53232	0	0	1		
53233	0	0	1		
53236	0	0	1		
53238	0	0	1		
53240	0	0	1		
53241	0	0	1		
53268	0	0	1		
53269	1	0	1	61726235	50.5
53270	0	0	1		
53275	1	1	1	3937265448	41.5
53277	1	0	1	2391831224	41
53326	1	1	1	348994891	43.5
53381	0	0	1		
53468	1	1	1	117181740	42
53479	0	0	1		
53485	1	0	0	42207383	46.5
53486	1	0	0	14461413	34.5
53487	1	0	0	14791786	32.5
53488	1	0	0	9210096	45
53489	1	0	0	11780923	44
53490	1	0	0	12335963	47.5
53491	1	0	0	12483953	45.5
53492	1	0	0	11777606	45
53493	1	0	0	13629110	46.5
53495	1	0	0	13910146	51.5
53496	1	0	0	13568115	49
53509	0	0	1		
53516	0	0	1		
53552	1	1	1	676043992	40
53553	0	0	1		
53580	0	0	1		
53585	0	0	1		
53587	0	0	1		
53588	1	0	0	121712148	36.5
53590	0	0	1		
53598	1	0	1	202474611	40
53602	1	0	1	1115306513	43
53603	1	0	0	15431025	29.5
53604	1	0	0	12685219	39
53607	1	0	0	11757156	46.5
53613	1	0	1	1310376714	41
53615	0	0	1		
53616	1	1	1	879733853	40.5
53617	1	0	1	1545696845	40.5
53619	0	0	1		
53620	1	1	1	601252053	36.5
53641	1	0	0	12330267	41
53643	1	0	0	11902503	31.5
53644	1	0	0	12500128	33
53645	1	0	0	11406038	43.5
53646	1	0	0	11919389	40
53647	1	0	0	11602064	40.5
53648	1	0	0	12054867	31.5
53649	1	0	0	11961648	34
53655	1	0	1	21870954	42.5
53656	1	0	0	10413717	33.5
53657	1	0	0	11344304	35
53658	1	0	0	10168562	36
53659	1	0	0	10720349	30
53660	1	0	0	12625564	25.5
53674	1	0	0	1255746929	42
53683	1	0	0	11036334	31.5
53685	1	1	1	11183224	26.5
53686	1	0	0	13611991	38
53691	0	0	1		
53719	0	0	1		
53723	0	0	1		
53728	0	0	1		
53737	0	0	1		
53751	0	0	1		
53806	1	1	0	473416685	35.5
53825	0	0	1		
53836	0	0	1		
53854	1	0	1	429102545	35
53863	0	0	1		
53867	1	0	0	399072126	32.5
53877	1	0	0	2111835569	34.5
53879	0	0	1		
53883	0	0	1		
53885	0	0	1		
53888	0	0	1		
53893	1	0	0	447729940	33
53904	0	0	1		
53906	0	0	1		
53908	1	0	1	1420253666	34.5
53912	0	0	1		
53932	0	0	1		
53937	1	0	0	8877488	44
53939	1	0	0	10929816	28
53940	1	0	0	10506170	28
53942	0	0	1		
53956	0	0	1		
53983	1	0	0	230616123	53.5
53984	1	0	0	50324244	52
53985	1	1	1	93715968	53.5
53986	1	1	0	60609233	51
53990	0	0	1		
53992	1	1	1	514686895	41.5
54017	1	1	0	1087776125	42
54020	1	0	1	1210094705	42
54021	1	0	0	1248631835	42
54022	1	0	0	1210687213	42
54023	1	0	0	1206199299	42
54026	1	0	0	1294705733	42
54045	1	0	0	11905687	32
54046	1	0	0	11206541	31
54056	0	0	1		
54059	1	1	0	1159854254	42
54070	0	0	1		
54075	1	0	0	145685390	39
54081	1	0	0	2496131	45.5
54082	1	0	0	2489831	45
54084	1	0	0	2373163	45.5
54087	1	0	0	2308187	46
54089	1	0	0	2303826	46
54090	1	0	0	2510055	45.5
54091	1	0	0	2351003	45.5
54092	1	1	1	21216434	48
54093	1	0	0	18279513	50
54094	1	0	0	16478209	36.5
54095	1	0	0	13157815	45.5
54097	1	0	0	14871719	43.5
54098	1	0	0	14561157	47
54099	1	0	0	15113760	42
54100	1	0	0	14727312	50.5
54101	1	0	0	15493585	41.5
54102	1	0	0	16313662	51
54103	1	0	0	15079922	45
54126	1	1	1	173505890	42.5
54128	1	1	0	205183918	39.5
54133	1	0	0	3217150031	41
54135	1	0	0	2754543093	41
54137	1	0	0	2736952311	41
54173	0	0	1		
54180	1	1	1	2902133109	41
54181	1	0	0	2753172288	41
54193	1	0	0	10358046	55
54194	1	0	0	13092236	32
54195	1	0	0	17959640	33
54196	1	0	0	24815695	31.5
54211	0	0	1		
54229	0	0	1		
54236	1	0	0	366625098	31.5
54240	0	0	1		
54263	0	0	1		
54267	1	1	0	1351812078	41
54292	0	0	1		
54317	1	0	0	1011959657	40.5
54337	1	0	0	764001578	40.5
54343	1	1	1	854790067	41
54356	1	1	1	1170510309	42
54359	1	1	1	1169253548	42.5
54369	1	1	1	1097085761	42
54374	1	1	0	1087290853	41.5
54380	1	1	1	1215224075	42
54383	1	1	1	1088019637	42.5
54386	1	1	1	1331454348	45
54390	0	0	1		
54406	0	0	1		
54430	0	0	1		
54446	1	0	1	4406632840	44
54453	0	0	1		
54456	1	0	0	105726031	36.5
54464	0	0	1		
54469	0	0	1		
54477	0	0	1		
54496	1	0	1	1328691855	44
54508	1	1	0	1085086281	43
54550	1	1	1	15330035	51.5
54551	1	0	1	14039565	36.5
54552	1	0	0	12617745	40.5
54553	1	0	0	10402678	31.5
54556	1	0	0	1015840081	38
54559	1	0	0	1226180322	41
54600	1	0	0	2821714050	41
54601	1	0	0	2778791713	41
54602	1	0	1	2553976817	41
54614	0	0	1		
54652	0	0	1		
54658	1	0	1	1200546947	33.5
54673	1	1	0	45284057	40
54687	1	0	0	51994176	43
54693	1	0	0	45875368	42
54711	0	0	1		
54724	1	0	1	1607002521	34.5
54731	0	0	1		
54742	0	0	1		
54757	1	1	1	19254507	23.5
54760	0	0	1		
54769	1	0	1	1137945293	42
54773	1	0	1	1047392218	40.5
54776	1	0	0	979102152	42.5
54777	1	0	0	1061143162	42
54778	0	0	1		
54790	1	0	0	43424793	46.5
54794	0	0	1		
54796	0	0	1		
54798	0	0	1		
54799	0	0	1		
54800	1	0	1	13492429495	38
54803	0	0	1		
54806	1	0	1	533607262	38
54810	0	0	1		
54819	0	0	1		
54823	0	0	1		
54835	0	0	1		
54854	0	0	1		
54860	0	0	1		
54863	0	0	1		
54874	0	0	1		
54878	0	0	1		
54882	0	0	1		
54890	0	0	1		
54894	0	0	1		
54899	1	0	1	64714568	48.5
54904	1	0	1	759828393	43.5
54921	0	0	1		
54939	0	0	1		
54955	1	1	0	823061212	40
54969	0	0	1		
54971	1	1	1	1124618860	42
54988	1	0	1	358393232	31.5
54989	1	0	0	782408230	39.5
55006	1	0	1	1018475526	36
55009	1	0	0	844640506	37
55010	1	0	1	489968333	38
55014	1	0	0	420049349	37
55021	1	0	0	480995166	35
55023	1	0	1	716067696	37.5
55038	0	0	1		
55040	1	0	0	2658766243	42
55055	1	0	0	438185433	36
55057	1	1	1	576168760	38.5
55058	0	0	1		
55059	0	0	1		
55060	0	0	1		
55061	0	0	1		
55062	0	0	1		
55063	0	0	1		
55065	0	0	1		
55084	0	0	1		
55088	0	0	1		
55102	1	0	0	639540724	38.5
55106	1	0	0	674367140	39
55109	1	0	0	750223182	45
55124	1	0	0	580924283	42.5
55135	1	1	1	6365258383	47
55149	1	1	1	2878591032	40
55152	1	0	0	2848323221	41
55169	1	1	1	56035912	55
55170	0	0	1		
55181	1	1	1	33118752	52
55182	0	0	1		
55184	1	1	1	398581865	39
55185	0	0	1		
55186	0	0	1		
55188	1	1	1	388897128	35.5
55190	0	0	1		
55193	0	0	1		
55194	1	1	1	16692918	60.5
55200	1	0	1	34119850	46
55281	0	0	1		
55288	1	0	1	14690897198	36.5
55291	1	1	1	3673863536	39.5
55293	0	0	1		
55307	1	1	1	118706364	47
55310	1	0	0	596453	51
55311	1	0	0	4498624888	40.5
55313	0	0	1		
55315	0	0	1		
55316	0	0	1		
55318	1	0	1	542509898	37
55320	1	0	1	716790311	38.5
55323	0	0	1		
55324	0	0	1		
55326	0	0	1		
55328	0	0	1		
55340	1	1	1	38204724	55
55350	1	0	0	75282117	53.5
55362	0	0	1		
55363	1	1	1	945758782	36.5
55373	0	0	1		
55378	0	0	1		
55389	0	0	1		
55402	0	0	1		
55409	0	0	1		
55410	1	0	1	183281382	52
55423	0	0	1		
55425	1	0	1	226704153	39.5
55427	1	0	0	1590615109	41
55438	1	0	0	244675974	37
55442	0	0	1		
55444	1	0	1	881297837	37.5
55448	1	1	1	379522331	33
55449	0	0	1		
55455	0	0	1		
55466	0	0	1		
55477	0	0	1		
55479	0	0	1		
55483	1	0	1	6455939835	40
55486	1	0	0	447798445	35.5
55488	1	0	1	1215106734	42
55489	1	0	1	2962985811	45.5
55494	0	0	1		
55496	0	0	1		
55497	1	0	1	4261934351	43
55501	1	1	1	1100198145	40
55513	1	1	1	671119336	36
55514	1	1	1	96043985	52
55521	1	1	1	2300182741	42.5
55529	1	1	1	551264	26.5
55534	1	0	1	1931078847	43
55537	1	0	1	1751894025	43
55544	1	1	1	2319087892	44.5
55550	1	0	0	1951700107	43.5
